price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
405000.0,3,2.5,3170,12750,2.0,3,10
341500.0,3,1.5,1130,7223,1.0,4,7
465250.0,5,2.0,1940,7642,1.5,3,7
450000.0,2,2.0,1100,3000,1.5,3,7
420000.0,3,2.25,2000,8030,1.0,4,8
269950.0,3,2.5,1890,4838,2.0,3,8
493000.0,4,2.0,1910,2874,1.0,3,7
2250000.0,5,4.25,4860,9453,1.5,5,10
305000.0,3,1.0,1250,23680,1.0,5,7
400000.0,3,1.75,1590,8219,1.5,5,6
715000.0,4,1.0,2000,4800,2.0,4,7
218000.0,5,1.75,1930,8040,1.0,4,8
500000.0,2,1.0,1280,5400,1.0,3,7
460000.0,4,2.0,2090,40419,1.0,4,7
522000.0,3,1.75,1730,8400,1.0,4,7
675000.0,4,2.5,2810,11120,2.0,3,9
1360000.0,4,3.5,3550,11000,1.0,3,11
429950.0,4,1.0,1760,7216,1.0,3,7
710000.0,4,2.0,1740,9000,1.0,5,8
470000.0,3,2.5,2100,4700,2.0,3,8
650000.0,3,2.0,1340,2720,1.5,3,7
1220000.0,4,2.5,3190,8684,1.0,5,9
422120.0,3,2.5,1630,4534,2.0,3,8
500000.0,3,2.25,1690,4964,2.0,3,8
565000.0,3,2.75,2390,9966,1.0,5,8
581000.0,3,2.5,2600,4438,2.0,3,7
361000.0,3,2.0,1950,8698,1.0,3,8
345000.0,3,1.0,1250,7210,1.0,4,7
419000.0,2,2.25,1180,1253,2.0,3,8
347000.0,3,2.5,1680,4308,2.0,3,7
2400000.0,4,4.25,4890,15188,2.0,3,11
379000.0,3,3.25,2660,17852,2.5,3,8
310000.0,3,1.5,1150,3323,2.0,3,7
250000.0,2,2.0,1130,5500,1.0,4,6
682000.0,5,2.75,2760,5000,2.0,3,9
246500.0,3,2.0,1430,8919,1.0,3,7
325000.0,3,1.0,1490,57381,1.5,4,5
310950.0,4,2.5,2030,4997,2.0,3,8
1100000.0,3,2.0,3010,5000,2.0,5,9
287500.0,3,1.0,1810,7200,1.0,4,7
226000.0,3,1.0,970,5000,1.0,3,6
465750.0,3,1.5,1260,10350,1.0,3,7
659000.0,4,2.25,2610,24931,2.0,3,8
662500.0,6,2.25,2450,25600,1.0,3,7
430000.0,2,1.75,1350,4003,1.0,3,8
419950.0,2,1.75,1350,4003,1.0,3,8
285000.0,4,1.75,2510,7440,1.0,4,8
320000.0,3,1.0,1340,5175,1.0,3,7
428750.0,3,1.0,1620,30736,1.5,4,7
330000.0,3,2.25,2300,35287,2.0,3,8
456500.0,4,3.5,2000,2309,3.0,3,8
512000.0,3,1.75,1610,12555,1.0,3,7
535800.0,4,2.5,1900,5790,2.0,3,8
287653.0,3,1.0,1050,16050,1.0,4,7
438000.0,3,2.5,1520,1304,2.0,3,8
450000.0,4,1.75,2390,23899,1.0,3,7
327000.0,5,2.75,2400,8050,2.0,3,8
265000.0,3,2.5,1720,6271,2.0,3,7
450000.0,4,2.75,2980,13260,1.0,4,8
425000.0,3,1.0,1520,213444,1.5,5,8
166600.0,3,1.75,1150,8690,1.0,4,7
245000.0,1,0.75,380,15000,1.0,3,5
539900.0,3,1.75,1650,10150,1.0,3,8
280000.0,4,2.5,2050,7416,2.0,3,8
275000.0,3,2.25,1420,8549,2.0,4,7
467000.0,3,2.5,3460,6590,2.0,3,7
457500.0,3,2.5,1500,4445,2.0,3,8
381156.0,2,1.0,1320,3090,1.0,4,7
289999.0,5,2.5,2180,8240,1.0,4,8
642450.0,3,1.75,1830,4160,1.0,3,7
469950.0,3,2.25,1620,8701,1.0,3,7
795000.0,3,2.0,2920,13650,1.0,5,8
785000.0,4,2.5,3300,10514,2.0,3,10
860000.0,3,2.25,3060,12095,2.0,3,10
147500.0,3,1.0,1530,8498,1.0,3,7
390000.0,3,2.0,1910,11576,1.0,3,7
229000.0,3,1.0,1020,8100,1.0,3,7
185000.0,3,1.0,1150,8100,1.0,3,6
200000.0,4,2.0,1920,4822,1.0,2,6
720000.0,3,1.75,2040,4000,2.0,5,7
930000.0,4,2.5,2200,4000,2.0,5,8
374000.0,3,1.5,1330,10640,1.0,3,7
480000.0,3,2.5,1940,10035,2.0,4,8
395000.0,4,2.5,2910,5000,2.0,3,8
209000.0,3,2.0,1230,1340,2.0,3,7
980000.0,5,2.5,3160,11470,1.0,4,9
660000.0,3,2.5,2680,28243,2.0,3,9
730000.0,4,2.25,2190,9009,2.0,4,8
291500.0,3,1.75,1260,9600,1.0,4,7
905000.0,4,3.5,2970,14486,2.0,3,9
839900.0,4,3.5,3810,13592,1.0,3,9
300000.0,3,2.0,1480,6698,1.0,4,7
530000.0,3,1.75,1250,6041,1.5,5,7
255000.0,3,1.75,1410,9315,1.0,5,7
435000.0,3,1.0,1400,4800,1.0,4,6
234000.0,3,1.75,1420,8738,1.0,4,7
205000.0,3,2.0,1410,8384,1.0,3,7
384000.0,4,1.75,2100,7135,1.0,4,7
324000.0,3,2.5,1750,7208,2.0,3,8
645000.0,3,1.75,2070,5500,1.0,4,7
570000.0,3,3.25,1570,1777,2.0,3,8
324000.0,3,2.5,1920,5322,2.0,3,8
270000.0,2,1.0,1000,10320,1.0,3,6
290000.0,5,1.5,2120,7700,1.5,5,7
250000.0,3,2.0,1440,9220,1.0,3,7
342000.0,3,1.75,1660,16275,2.0,3,7
255000.0,3,1.5,1340,8450,1.0,4,7
800000.0,3,2.25,2380,11824,1.0,4,9
451000.0,3,1.75,1560,4049,1.5,3,7
990000.0,4,2.5,2780,10480,1.0,3,7
288400.0,4,2.5,1860,6687,1.0,4,7
420000.0,3,1.5,2390,4600,2.0,3,8
359000.0,2,2.75,1370,1140,2.0,3,8
390000.0,4,3.0,2570,262018,1.0,3,7
300000.0,3,2.5,1320,2614,2.0,3,7
545000.0,5,2.5,2520,7863,1.0,3,7
288349.0,3,1.0,1250,18616,1.0,4,6
299900.0,3,2.25,1560,35026,1.0,3,7
891000.0,4,2.0,2330,5000,1.5,5,7
378000.0,4,2.5,2790,4650,2.0,3,8
299995.0,2,1.0,1060,7200,1.0,4,6
253000.0,3,2.5,2020,6564,1.0,3,7
565000.0,4,3.0,2020,4300,1.5,3,6
315000.0,2,1.0,970,5665,1.0,4,6
971000.0,5,3.5,4390,10140,2.0,3,9
915000.0,5,2.5,2750,5589,1.5,5,9
260000.0,4,1.75,1810,7480,1.0,3,7
1320000.0,3,3.0,2230,12968,2.0,3,9
1030000.0,3,2.5,3680,13384,2.0,3,10
435000.0,5,1.0,1410,6750,1.5,3,6
601000.0,3,1.75,1330,6743,1.0,3,8
460500.0,3,1.0,1490,10650,1.0,3,7
851000.0,4,2.5,3130,13202,2.0,3,10
700000.0,4,1.0,1980,4560,1.5,3,7
345500.0,3,1.0,1350,8581,1.0,5,6
378000.0,4,1.5,2140,7920,1.0,3,7
650000.0,4,2.0,2208,5000,3.0,5,8
425000.0,2,1.0,970,2970,1.0,3,7
630000.0,4,2.5,2740,43101,2.0,3,9
196500.0,3,1.0,1320,9000,1.0,3,7
582800.0,4,2.75,2550,7636,1.0,3,8
440000.0,3,1.75,1560,7207,1.0,3,7
752500.0,4,2.25,2360,8616,2.0,4,8
532500.0,3,1.75,1330,5000,2.0,4,7
397500.0,3,1.25,1510,13737,1.0,4,6
524250.0,3,2.5,1710,3469,2.0,3,8
765000.0,4,2.75,2790,10819,2.0,3,10
648000.0,4,2.5,2620,5450,2.0,3,9
469500.0,5,2.5,2970,24759,1.0,4,8
237500.0,3,1.75,1050,7854,1.0,4,7
216000.0,3,1.0,1280,8712,1.0,4,7
280000.0,3,2.25,1900,7800,1.0,4,8
420000.0,2,2.75,1760,4139,2.0,3,8
379000.0,2,1.0,930,5400,1.0,3,7
326100.0,2,1.0,880,7683,1.0,3,6
535000.0,3,2.5,1360,1016,3.0,3,7
283000.0,4,2.75,2130,8560,1.0,3,7
260000.0,3,1.0,1480,7469,1.5,3,6
484950.0,3,2.25,1670,5004,2.0,3,8
640000.0,4,1.75,2060,9828,1.0,4,8
585000.0,4,2.5,2160,8158,1.0,4,8
645000.0,4,2.0,2780,11583,1.0,3,8
253000.0,3,2.0,1490,7651,1.0,3,7
178500.0,2,1.0,740,6460,1.0,3,6
553500.0,2,1.0,850,2340,1.0,3,7
189950.0,2,1.0,1030,4188,1.0,3,8
289000.0,3,2.0,1850,9550,1.0,3,8
700000.0,4,2.0,1830,4590,2.0,3,8
270000.0,3,2.0,1560,8853,1.0,3,7
258000.0,4,1.75,1730,8320,1.0,3,7
530000.0,3,2.5,1930,7214,2.0,3,8
245000.0,3,2.25,1422,3677,2.0,3,7
563000.0,3,2.0,1380,5000,1.5,4,7
515000.0,3,2.5,2430,4203,2.0,3,8
325000.0,4,2.5,2610,7091,2.0,3,9
540000.0,3,2.25,2000,217800,2.0,3,8
460000.0,4,1.75,1750,5500,1.5,5,7
900000.0,4,2.25,2460,44431,1.0,4,9
429000.0,2,1.0,1080,3600,1.0,3,7
164808.0,3,1.0,1250,5411,1.0,3,7
475000.0,3,1.75,1700,8432,1.0,3,8
283000.0,4,1.5,1480,47045,1.0,5,6
840000.0,4,2.75,3130,21810,2.0,4,10
287000.0,3,2.25,1370,6000,2.0,4,7
349500.0,3,1.75,1260,7128,1.0,4,7
446450.0,3,1.5,1480,7749,1.0,5,7
315000.0,4,2.5,1930,9643,2.0,4,7
271310.0,2,1.0,870,5340,1.5,2,6
245000.0,3,1.75,1490,6930,1.0,4,7
543115.0,2,1.0,1380,5484,1.0,3,8
2450000.0,4,4.25,4250,6552,2.0,4,10
554000.0,2,2.0,1920,6045,1.0,3,8
249900.0,3,1.75,2080,12522,1.0,5,6
768000.0,3,2.5,3220,54160,2.0,4,9
980000.0,4,3.0,3680,5854,1.0,3,10
395000.0,5,2.5,2070,9600,1.0,3,7
415000.0,3,1.75,1480,2200,2.0,3,7
380000.0,4,2.5,2000,6921,2.0,3,8
566000.0,3,2.5,1560,5259,2.0,3,8
218500.0,2,1.0,1600,8961,1.0,4,7
197500.0,2,1.0,820,8860,1.0,3,6
470000.0,3,2.25,1780,8784,1.0,3,7
590000.0,3,1.75,1560,242629,1.0,3,7
499000.0,2,1.75,2040,114562,1.0,4,7
515000.0,3,2.25,1920,11500,1.0,3,8
716500.0,3,1.75,1930,5000,1.0,3,9
410000.0,3,2.0,1700,4250,1.0,3,6
850000.0,4,3.25,3450,6500,2.0,3,8
1050000.0,4,3.25,3440,35021,2.0,3,10
620000.0,4,2.25,2400,5350,1.5,4,7
379000.0,3,1.0,1140,10320,1.0,4,7
528000.0,4,2.25,1910,8005,1.0,3,8
249500.0,2,1.75,1500,8645,1.0,4,7
1040000.0,5,3.25,4475,6642,2.0,3,9
790000.0,4,2.75,2840,11900,1.0,4,9
399950.0,3,1.0,1020,18050,1.0,3,7
275000.0,3,1.5,1410,9000,1.0,3,7
550000.0,3,1.0,1520,2500,1.5,3,8
140000.0,1,1.0,730,6890,1.0,4,4
250000.0,3,1.0,1190,6250,1.0,3,7
318000.0,3,2.25,1410,8909,2.0,3,7
505000.0,2,1.0,1240,57000,1.0,3,7
470500.0,5,2.5,2500,9248,1.0,3,8
360000.0,3,1.0,1050,9206,1.5,3,7
1240000.0,4,2.75,2680,8500,1.0,4,9
986000.0,3,2.5,2380,16080,1.0,4,9
320000.0,3,1.75,2300,41900,1.0,4,8
310000.0,4,3.0,2010,7426,1.0,5,7
356700.0,2,1.0,1090,5000,1.0,4,7
325000.0,3,1.0,1040,7541,1.0,3,6
208000.0,4,2.75,1810,8677,1.5,3,7
825000.0,2,1.0,1150,12775,1.0,4,6
515000.0,3,2.5,2360,11254,1.0,3,9
490000.0,3,1.5,1970,3400,1.5,4,8
675000.0,4,3.0,2690,28300,1.0,3,8
360000.0,4,2.5,2080,4080,1.0,5,7
550000.0,4,2.5,2080,4080,1.0,5,7
225000.0,3,1.5,1370,9000,1.0,3,7
500000.0,3,2.75,3410,9360,1.5,4,8
385000.0,4,2.0,1850,11700,1.0,4,8
448000.0,3,2.25,1530,3056,2.0,3,7
730000.0,5,1.75,2690,21357,1.0,4,7
575000.0,4,1.5,2810,7140,1.0,3,8
241000.0,3,1.0,1010,9611,1.0,4,6
285000.0,2,1.5,990,1380,3.0,3,7
151000.0,2,1.0,720,4222,1.0,4,5
195000.0,3,1.0,1260,8378,1.0,4,6
817500.0,4,2.5,2910,35679,2.0,4,9
550000.0,3,2.0,1810,12825,1.0,4,7
609850.0,2,2.75,1910,1369,3.0,3,9
367000.0,4,2.5,2960,6219,2.0,3,9
275000.0,2,1.5,1270,32175,1.0,4,7
350900.0,4,2.5,2540,12843,2.0,3,9
660000.0,4,3.25,3030,9273,2.0,5,8
525000.0,3,1.75,1520,8835,1.0,4,7
262000.0,4,2.5,1560,7800,2.0,3,7
690000.0,2,1.0,970,4560,1.0,4,7
624000.0,5,3.75,3570,14648,2.0,3,9
353000.0,3,1.0,1350,7740,1.0,4,6
224500.0,4,1.0,1430,8355,1.5,4,7
239000.0,3,1.0,940,8571,1.0,3,6
975000.0,5,4.5,4300,12250,2.0,3,10
1200000.0,4,1.75,3990,13470,2.0,3,11
505000.0,3,1.0,1380,4000,1.5,3,7
302000.0,4,1.75,2020,7865,1.0,4,7
170000.0,3,1.0,1480,5670,1.0,3,6
195000.0,2,1.0,1190,27007,1.0,4,5
272000.0,5,1.5,2550,6300,1.0,4,7
332500.0,3,1.5,1500,6332,1.0,3,7
515000.0,3,2.5,3000,8250,1.0,4,8
1280000.0,4,4.0,4390,17832,1.0,4,11
400000.0,3,1.0,1130,4100,1.0,3,7
225000.0,3,1.0,1020,8437,1.0,5,6
219000.0,2,2.0,1310,2550,2.0,3,6
605000.0,3,2.5,2570,9487,2.0,3,9
380000.0,5,2.0,1680,3240,1.0,3,5
620000.0,4,2.0,1770,7700,1.5,4,7
687500.0,4,2.75,3190,10970,2.0,3,10
252500.0,3,2.0,1150,6000,1.0,5,7
510000.0,3,2.5,1860,3658,2.0,3,8
510000.0,4,2.5,2430,5203,2.0,3,8
492000.0,2,1.0,880,2970,1.0,3,7
425000.0,4,2.5,1930,14196,1.0,4,7
298900.0,3,2.5,1830,6162,2.0,3,8
699000.0,4,2.5,3230,40319,2.0,4,10
790000.0,4,1.75,2460,10061,1.0,3,7
315000.0,3,2.5,1570,2865,2.0,3,7
267500.0,5,3.5,2390,6600,2.0,5,7
1750000.0,4,3.25,3460,7749,2.0,3,10
5110000.0,5,5.25,8010,45517,2.0,3,12
439995.0,3,1.75,1570,8400,1.0,4,7
460000.0,3,3.0,1520,7500,1.0,3,7
194000.0,3,1.0,1070,6440,1.0,4,7
290000.0,2,0.75,440,8313,1.0,4,5
274700.0,4,2.0,2440,9600,1.0,5,7
900000.0,4,2.5,2660,3672,2.0,5,8
1150000.0,4,4.0,4460,103382,2.0,3,11
605000.0,3,2.5,2010,3667,2.0,3,9
359000.0,3,2.5,1450,3850,2.0,3,7
505000.0,3,2.0,1500,2500,2.0,3,8
585000.0,2,1.75,1280,7110,1.0,4,7
826000.0,4,2.5,3060,7140,2.0,3,9
535000.0,3,1.0,1330,40259,1.0,4,7
925000.0,4,2.5,3300,101930,2.0,4,10
875000.0,3,3.5,3250,6000,2.0,3,10
902000.0,4,2.25,2530,9200,1.0,5,9
343000.0,2,1.0,1230,7560,1.0,3,7
334950.0,3,2.5,1620,2930,2.0,3,8
405000.0,3,1.75,1760,5355,1.0,3,7
220000.0,4,1.0,1440,8250,1.0,3,7
173000.0,2,1.0,1740,8100,1.0,3,6
632000.0,6,2.5,2560,8320,1.0,3,7
357000.0,5,2.75,1540,4000,1.0,3,7
361000.0,3,1.75,1150,17585,1.0,3,7
277000.0,2,1.0,770,8149,1.0,3,6
630000.0,4,3.75,4610,40202,1.0,4,10
254000.0,3,2.5,1850,4597,2.0,3,8
472800.0,3,2.25,1840,8400,1.0,3,8
263000.0,3,1.75,1490,3800,1.0,3,6
510000.0,3,1.75,1490,3800,1.0,3,6
179950.0,3,1.0,960,10125,1.0,4,7
525000.0,4,2.25,1580,7307,1.0,3,8
479000.0,3,2.5,1260,889,3.0,3,8
949000.0,4,1.75,2490,7834,1.0,4,8
392400.0,5,2.5,2520,27951,1.5,3,7
585000.0,4,1.75,1760,5356,1.0,4,7
460000.0,4,2.5,4190,7504,2.0,3,7
470000.0,3,1.0,1170,4400,1.0,3,7
245000.0,3,2.5,1600,4271,2.0,3,7
500000.0,4,2.0,2760,27631,2.0,4,8
455000.0,3,2.5,2090,8653,2.0,3,8
485500.0,4,2.5,2320,3974,2.0,3,7
1880000.0,5,3.25,4110,7920,2.0,3,9
100000.0,2,1.0,770,17334,1.0,3,7
307000.0,3,1.75,1410,16105,1.0,3,7
475000.0,4,3.5,3660,14401,2.0,3,10
330000.0,4,2.5,2180,7210,1.0,3,7
130000.0,3,1.0,1110,7520,1.0,4,7
735000.0,4,2.5,2820,6180,2.0,3,9
365000.0,4,2.5,1570,9600,1.0,3,7
234000.0,3,1.5,1200,11935,1.0,4,7
680000.0,6,3.5,3000,6320,2.0,3,8
457000.0,4,3.0,2800,7845,2.0,3,8
349000.0,3,2.25,1640,7261,2.0,3,7
360000.0,3,2.75,2030,6840,1.0,3,7
350000.0,4,2.5,2530,10155,2.0,3,8
250275.0,2,1.0,790,11234,1.0,4,6
435000.0,2,1.0,790,11234,1.0,4,6
270000.0,3,1.75,1800,7763,1.0,3,6
659000.0,4,2.0,1980,23625,2.0,3,8
645000.0,4,2.75,2340,6350,1.0,4,7
350000.0,7,3.0,2800,9569,1.0,3,7
170000.0,3,1.5,1350,81549,1.0,2,7
880000.0,4,2.5,3030,3841,3.0,3,9
1230000.0,5,4.5,3732,4426,2.5,3,10
449000.0,2,1.75,1510,6852,1.0,3,8
317000.0,3,2.0,1760,11410,1.0,5,7
276900.0,3,1.0,1270,7566,1.0,4,7
399000.0,5,2.0,2620,7030,1.0,3,8
495000.0,5,2.75,2630,10165,1.0,4,8
258000.0,3,1.75,2270,9000,1.0,4,8
600000.0,2,2.5,2410,102366,1.0,4,7
265000.0,3,2.75,1120,881,3.0,3,8
682000.0,5,2.25,2120,4000,1.5,4,7
295700.0,4,2.5,1720,5805,2.0,3,8
609000.0,4,2.5,2150,37981,2.0,3,9
995000.0,3,4.5,4380,47044,2.0,3,9
530000.0,3,2.25,2010,11817,2.0,4,8
614000.0,5,2.5,3150,5150,2.0,5,8
390000.0,3,2.5,2500,21780,1.0,3,8
467000.0,3,2.5,1690,6642,2.0,3,7
302495.0,3,2.5,2200,7201,2.0,3,8
532500.0,3,1.75,1620,3360,1.0,5,7
441500.0,3,2.5,2420,9592,2.0,3,8
470000.0,4,2.5,2680,8062,1.0,4,7
2300000.0,4,3.25,4250,8570,2.0,3,9
590000.0,3,2.5,2400,99752,1.0,3,9
320000.0,3,1.75,2300,12000,1.0,3,8
363000.0,2,2.0,920,1201,2.0,3,8
750000.0,2,2.5,2630,7957,2.0,3,8
831000.0,4,3.0,2170,4000,2.0,4,9
403000.0,3,2.5,1700,4125,2.0,3,7
445000.0,3,2.5,2470,4565,2.0,3,7
345000.0,3,1.0,1250,17380,1.0,4,7
371025.0,3,2.0,1530,8925,1.0,3,7
270000.0,3,1.0,1240,14110,1.0,4,7
425000.0,4,2.75,2440,15349,2.0,4,7
350000.0,3,2.25,2470,10290,2.0,3,8
170000.0,3,1.5,1370,10176,1.0,3,6
255000.0,2,1.0,960,28717,1.0,4,6
550000.0,3,1.0,1130,7500,1.0,3,7
835000.0,4,4.25,4930,25714,2.0,3,12
420000.0,3,1.0,1150,5120,1.0,4,6
925000.0,4,2.5,2190,7350,2.5,5,8
389250.0,2,1.5,1490,4080,1.0,3,7
748000.0,3,2.5,2600,10183,1.0,3,8
588000.0,4,2.0,1680,5000,1.0,3,7
360000.0,3,1.0,1570,9467,1.0,3,7
275000.0,3,1.0,1370,17859,1.0,4,7
428000.0,2,2.0,1350,4225,1.0,3,8
847000.0,6,2.5,3010,17864,2.0,3,8
375000.0,3,2.5,2050,7205,2.0,3,8
533000.0,3,1.0,1670,4080,1.0,3,7
556000.0,5,2.5,3840,16905,2.0,3,11
537250.0,4,2.5,2590,9530,1.0,4,8
530000.0,4,2.5,2950,4836,2.0,3,7
595000.0,3,2.75,2150,31238,2.0,3,9
600000.0,3,1.75,1620,1325,2.5,3,9
432000.0,4,1.0,1750,12528,1.0,4,7
267500.0,3,1.5,1600,9072,1.0,4,7
620000.0,4,2.5,1840,220308,2.0,3,8
110000.0,2,1.0,830,7590,1.0,2,6
625000.0,3,3.5,1810,1846,2.0,4,8
389000.0,2,1.0,910,7000,1.0,3,7
1200000.0,4,2.0,2120,3360,2.0,3,9
567000.0,5,2.25,2100,6936,1.0,3,8
515000.0,2,2.25,2690,15000,1.0,3,8
605000.0,4,2.5,2430,11870,1.0,5,8
430000.0,4,3.75,2452,4800,2.0,3,7
567500.0,3,2.5,2080,4556,2.0,3,8
647500.0,3,1.75,1290,3870,1.0,5,7
495000.0,2,1.75,1850,2530,2.5,4,7
825000.0,4,2.5,3370,5000,2.0,3,9
435000.0,4,2.25,2730,7506,2.0,4,8
445950.0,3,1.75,1300,7800,1.0,5,7
960000.0,5,2.75,3040,10257,2.0,3,10
780000.0,4,3.0,2440,3600,1.5,5,8
729953.0,5,3.0,3230,5167,1.5,4,8
620000.0,4,1.75,2350,18800,1.0,3,8
735000.0,4,3.5,3100,5600,2.0,3,9
450000.0,4,2.25,2040,9565,1.0,3,8
450000.0,4,1.0,2000,4676,1.5,3,7
585000.0,3,2.5,2270,100545,2.0,3,8
461000.0,3,2.25,1850,7923,1.0,4,7
345000.0,2,1.0,1350,4494,1.0,3,7
1080000.0,3,2.5,3280,10302,1.0,3,10
690000.0,4,2.5,2820,8307,2.0,3,9
2200000.0,5,4.25,4640,22703,2.0,5,8
700000.0,3,2.25,2330,11424,2.0,4,8
290000.0,3,1.0,1440,11250,1.0,3,7
372000.0,4,1.75,1960,9300,1.0,5,7
303700.0,3,2.5,1981,5700,2.0,3,8
334000.0,4,1.5,1150,9360,1.5,3,6
260000.0,2,1.0,1120,5650,1.0,3,6
749950.0,3,1.75,1800,5700,1.0,4,8
330000.0,4,2.25,2380,122038,2.0,4,8
320000.0,3,1.0,1560,7552,1.0,4,6
260000.0,2,1.0,1550,15250,1.5,5,7
225000.0,3,2.0,1700,11475,1.0,5,6
279200.0,1,1.0,640,6350,1.0,3,5
520000.0,4,3.5,2680,10000,2.0,3,8
505000.0,3,2.5,1860,8060,2.0,4,8
234000.0,3,1.75,1490,8366,1.0,4,7
606000.0,4,2.25,2390,8858,1.0,4,8
433500.0,3,1.0,1230,6000,1.0,4,7
250000.0,3,1.5,2840,10182,1.0,3,8
381000.0,3,2.0,1770,14400,1.0,4,8
275000.0,1,0.75,1170,14149,1.0,5,7
651000.0,4,2.5,2740,7140,2.0,3,8
439000.0,2,1.0,1050,5671,1.0,3,7
325000.0,2,1.0,1130,5070,1.0,4,7
490000.0,2,1.0,880,6380,1.0,3,7
519900.0,4,2.5,2403,6172,2.0,3,9
545000.0,4,2.75,3410,35040,2.0,3,9
1060000.0,4,4.0,5320,20041,2.0,3,11
465000.0,4,1.75,1810,21650,2.0,4,7
292000.0,4,2.5,2060,5950,2.0,3,8
253000.0,3,1.75,1250,10122,1.0,3,7
280000.0,2,1.0,910,4662,1.0,5,6
658588.0,3,2.25,2560,41346,2.0,3,10
300000.0,3,2.5,1260,3855,2.0,3,8
345000.0,3,1.5,1360,13496,1.0,4,8
283500.0,4,2.25,2100,8050,2.0,3,8
685000.0,3,1.75,2210,8955,1.0,3,8
750000.0,3,2.5,2360,12987,2.0,3,8
245000.0,4,1.5,1280,8000,1.0,3,6
706000.0,4,2.5,2740,7571,2.0,3,9
530000.0,3,1.0,1500,5750,1.5,4,7
1700000.0,4,3.75,3190,17186,2.0,3,10
389000.0,3,1.0,1280,9630,1.0,3,7
799000.0,4,2.75,2390,6820,2.0,4,7
1400000.0,4,2.5,4040,9630,1.0,4,9
340895.0,2,1.0,920,8612,1.0,5,7
780000.0,4,2.5,2730,10281,2.0,3,9
350000.0,2,1.5,1320,73600,1.0,3,7
470000.0,3,2.5,2620,4874,2.0,3,7
914600.0,4,3.0,3180,80837,2.0,3,11
354000.0,4,2.5,2900,4762,2.0,3,8
470000.0,5,2.0,1900,6000,1.5,4,6
715000.0,3,2.0,1760,5400,1.0,5,7
265000.0,2,1.0,760,4000,1.0,4,6
2540000.0,4,3.0,3710,20000,2.0,5,10
640000.0,3,1.0,1530,4944,1.0,3,7
290000.0,4,1.75,1990,18900,2.0,4,7
480000.0,5,4.75,3830,35000,1.0,3,8
535000.0,3,2.0,2040,5600,1.0,5,7
1360000.0,3,2.5,3600,21399,1.0,3,9
264950.0,3,1.5,1470,11599,1.0,3,7
352950.0,3,1.0,1760,3000,1.5,1,6
491500.0,3,2.25,2230,13100,1.0,4,8
1230000.0,4,3.5,3770,37034,2.0,3,10
290000.0,3,2.25,1500,7308,1.0,4,7
5350000.0,5,5.0,8000,23985,2.0,3,12
352500.0,3,1.75,1860,7881,1.0,3,7
382000.0,3,2.25,1800,4500,2.0,3,7
515000.0,5,2.5,1690,2402,1.5,3,7
250000.0,1,1.0,660,2600,1.0,3,6
707500.0,3,1.0,1500,2555,2.0,3,7
140000.0,3,1.0,1090,10620,1.5,3,7
757000.0,3,3.25,3190,5283,2.0,3,9
765000.0,3,3.25,3190,5283,2.0,3,9
440000.0,3,1.0,1050,7500,1.0,3,6
260000.0,3,1.75,1050,5850,1.0,3,7
1330000.0,5,3.0,3340,10796,1.0,3,9
519500.0,4,2.0,1540,17859,1.0,3,6
280000.0,4,2.25,2100,8075,2.0,3,8
400000.0,3,2.25,1500,2692,2.0,3,7
652100.0,3,2.5,2380,5017,2.0,3,9
701000.0,4,1.5,1840,10080,2.0,3,8
504750.0,3,2.5,2490,21937,2.0,3,8
483000.0,3,3.0,2440,15540,2.0,3,9
250000.0,2,1.0,1030,8786,1.0,3,6
514000.0,3,1.5,1610,9964,1.0,3,7
420000.0,2,1.0,820,4025,1.0,5,6
577000.0,4,2.25,2360,7490,2.0,3,8
425000.0,3,1.0,970,8040,1.0,3,7
499950.0,3,3.5,1820,1991,2.0,3,8
1220000.0,4,3.0,3470,4750,2.0,3,9
206135.0,3,1.0,1340,11070,1.0,4,7
1100000.0,5,2.5,3890,27311,2.0,3,10
230000.0,4,2.0,1220,9100,1.5,4,7
850000.0,3,1.0,2280,4600,1.0,3,8
355000.0,4,2.5,2770,7000,1.0,4,7
399000.0,4,3.0,3060,5000,2.0,3,8
360000.0,4,2.5,2390,7115,2.0,3,9
390000.0,3,1.75,1320,7725,1.0,3,8
413000.0,5,2.5,2900,8711,1.0,3,8
190000.0,2,1.0,700,9500,1.0,3,6
270000.0,3,2.25,2080,4252,1.5,3,7
610000.0,4,2.25,2090,35040,1.0,3,8
500000.0,3,2.0,1720,5525,1.0,5,7
264000.0,3,1.5,1470,14821,1.0,4,7
337000.0,3,2.0,1690,9087,1.0,3,8
170000.0,3,1.0,970,8710,1.0,4,6
405000.0,4,2.5,2030,9095,1.0,4,7
775000.0,4,2.5,2540,28563,1.0,3,10
425000.0,3,2.25,1570,7475,1.0,4,7
713000.0,5,2.75,2580,9242,2.0,4,8
555000.0,5,2.5,2090,8712,1.0,3,8
1250000.0,4,3.75,3830,41263,2.0,4,11
409900.0,3,2.5,1690,1200,2.0,3,8
935000.0,2,2.5,1780,2067,2.0,5,9
657500.0,4,1.75,1620,7560,1.0,4,7
900000.0,6,3.75,4210,6105,2.0,3,9
932800.0,5,3.25,2980,7095,2.5,3,9
391000.0,3,2.0,1490,9000,1.0,4,8
420000.0,4,2.5,2110,9825,2.0,3,8
415000.0,3,1.5,1510,16800,1.0,5,8
